published_at,final_text,final_text (tokenize),label
2025-05-06 06:18:30,brharap sulit terima badan nyali keroyok senjata tajam gores kelompok keroyok gelimang darah,"['brharap', 'sulit', 'terima', 'badan', 'nyali', 'keroyok', 'senjata', 'tajam', 'gores', 'kelompok', 'keroyok', 'gelimang', 'darah']",2
2025-05-06 06:15:05,suka bhkn tantang senjata tajam yaa mudah mudah ketemu,"['suka', 'bhkn', 'tantang', 'senjata', 'tajam', 'yaa', 'mudah', 'mudah', 'ketemu']",2
2025-05-06 06:14:41,rapat eksenya duduk kursi tunggu gaji aduh gaji buta tertawa,"['rapat', 'eksenya', 'duduk', 'kursi', 'tunggu', 'gaji', 'aduh', 'gaji', 'buta', 'tertawa']",2
2025-05-06 06:12:32,orangtua bijak jahat dimanamana,"['orangtua', 'bijak', 'jahat', 'dimanamana']",1
2025-05-06 06:10:14,skedar rating bisnis sarana terang tokoh bijak positif undang diskusi undang tokoh bijak positif omonomon,"['skedar', 'rating', 'bisnis', 'sarana', 'terang', 'tokoh', 'bijak', 'positif', 'undang', 'diskusi', 'undang', 'tokoh', 'bijak', 'positif', 'omonomon']",2
2025-05-06 06:10:00,omonquotpara kmarin za dllu krjany omonquotga ngurusin ribut aduh maju eksenny salah aduh kbwah,"['omonquotpara', 'kmarin', 'za', 'dllu', 'krjany', 'omonquotga', 'ngurusin', 'ribut', 'aduh', 'maju', 'eksenny', 'salah', 'aduh', 'kbwah']",2
2025-05-06 06:09:32,silah apaapa paksa repot,"['silah', 'apaapa', 'paksa', 'repot']",1
2025-05-06 06:09:14,bau,['bau'],2
2025-05-06 06:08:35,wadah mas klau kalai emosi kompas berita berita kondisi ekonomi biarin disi samgat percaya bijak beliau isah campur garagara viral viral kasihan kevirallan,"['wadah', 'mas', 'klau', 'kalai', 'emosi', 'kompas', 'berita', 'berita', 'kondisi', 'ekonomi', 'biarin', 'disi', 'samgat', 'percaya', 'bijak', 'beliau', 'isah', 'campur', 'garagara', 'viral', 'viral', 'kasihan', 'kevirallan']",1
2025-05-06 06:05:23,lantar kantor dibiarin mata,"['lantar', 'kantor', 'dibiarin', 'mata']",2
2025-05-06 06:01:56,bahas bijak global komen,"['bahas', 'bijak', 'global', 'komen']",2
2025-05-06 06:00:59,bangga keren,"['bangga', 'keren']",3
2025-05-06 06:00:23,,[],2
2025-05-06 06:00:09,pemgamat komentator,"['pemgamat', 'komentator']",2
2025-05-06 05:59:53,kompas numpang tonton tertawa,"['kompas', 'numpang', 'tonton', 'tertawa']",1
2025-05-06 05:59:48,gedein tindak pusing,"['gedein', 'tindak', 'pusing']",2
2025-05-06 05:58:48,manja,['manja'],2
2025-05-06 05:56:17,waduk,['waduk'],1
2025-05-06 05:55:00,tawura,['tawura'],2
2025-05-06 05:53:13,orangtuanya,['orangtuanya'],1
2025-05-06 05:53:00,rapat kaji teliti seminar sosialisasi habis pakar organisasi buang tukang,"['rapat', 'kaji', 'teliti', 'seminar', 'sosialisasi', 'habis', 'pakar', 'organisasi', 'buang', 'tukang']",2
2025-05-06 05:51:56,ortunya enjoy bakar jenggot politik,"['ortunya', 'enjoy', 'bakar', 'jenggot', 'politik']",1
2025-05-06 05:51:34,kontra nyinyir,"['kontra', 'nyinyir']",1
2025-05-06 05:50:34,pinter praktik,"['pinter', 'praktik']",2
2025-05-06 05:50:31,omongin konteks,"['omongin', 'konteks']",2
2025-05-06 05:50:26,bubar sampah buang buang keja,"['bubar', 'sampah', 'buang', 'buang', 'keja']",2
2025-05-06 05:49:58,,[],2
2025-05-06 05:48:05,awam serah paksa sah picik pandai,"['awam', 'serah', 'paksa', 'sah', 'picik', 'pandai']",1
2025-05-06 05:45:42,kasih ruang sukses lomba lapang tangan silah kompetisi cerdas,"['kasih', 'ruang', 'sukses', 'lomba', 'lapang', 'tangan', 'silah', 'kompetisi', 'cerdas']",1
2025-05-06 05:45:34,aspirasi aspirasi baca kolom pahlawan siang muncul,"['aspirasi', 'aspirasi', 'baca', 'kolom', 'pahlawan', 'siang', 'muncul']",2
2025-05-06 05:45:20,bodoh,['bodoh'],2
2025-05-06 05:44:39,ledek,['ledek'],2
2025-05-06 05:44:10,gamal lerja,"['gamal', 'lerja']",2
2025-05-06 05:41:19,detail paham buka wawas,"['detail', 'paham', 'buka', 'wawas']",1
2025-05-06 05:41:07,bijak tangan,"['bijak', 'tangan']",1
2025-05-06 05:39:52,lahh libat,"['lahh', 'libat']",2
2025-05-06 05:39:14,bnyak latih bersih,"['bnyak', 'latih', 'bersih']",2
2025-05-06 05:38:27,hilang mabuk mabuk gadang bangkang full ortunya sanggup aneh,"['hilang', 'mabuk', 'mabuk', 'gadang', 'bangkang', 'full', 'ortunya', 'sanggup', 'aneh']",1
2025-05-06 05:37:47,muka hujat mukamenjijikan duduk manis terima gaji,"['muka', 'hujat', 'mukamenjijikan', 'duduk', 'manis', 'terima', 'gaji']",1
2025-05-06 05:36:32,pinter ngerusak negeri bodoh topang negeri,"['pinter', 'ngerusak', 'negeri', 'bodoh', 'topang', 'negeri']",2
2025-05-06 05:36:08,bosan,['bosan'],2
2025-05-06 05:35:31,hancur kantor pindah nyinyir sederhana buangbuang,"['hancur', 'kantor', 'pindah', 'nyinyir', 'sederhana', 'buangbuang']",2
2025-05-06 05:35:29,,[],2
2025-05-06 05:33:53,beril stigma negaatif positif bangga sukarela salah sadar salah efektif usaha ikhtiar,"['beril', 'stigma', 'negaatif', 'positif', 'bangga', 'sukarela', 'salah', 'sadar', 'salah', 'efektif', 'usaha', 'ikhtiar']",1
2025-05-06 05:31:36,tangan mayoritas,"['tangan', 'mayoritas']",1
2025-05-06 05:31:36,kelah mabok cium rokok main games tidur malam kendara motor,"['kelah', 'mabok', 'cium', 'rokok', 'main', 'games', 'tidur', 'malam', 'kendara', 'motor']",2
2025-05-06 05:31:06,negeri ekosistem bagus kontribusi praktis bnyak perhati v teriak teriak,"['negeri', 'ekosistem', 'bagus', 'kontribusi', 'praktis', 'bnyak', 'perhati', 'v', 'teriak', 'teriak']",2
2025-05-06 05:30:40,dengar projek,"['dengar', 'projek']",2
2025-05-06 05:30:17,kosong cacicu fafifu,"['kosong', 'cacicu', 'fafifu']",2
2025-05-06 05:29:35,hisap aibon,"['hisap', 'aibon']",1
2025-05-06 05:29:31,yaudahlah bijak kontra ikutin gembleng bentak pukulapalagi bully,"['yaudahlah', 'bijak', 'kontra', 'ikutin', 'gembleng', 'bentak', 'pukulapalagi', 'bully']",2
2025-05-06 05:27:59,bijak beliau prihatin ilmu akhlak,"['bijak', 'beliau', 'prihatin', 'ilmu', 'akhlak']",1
2025-05-06 05:26:42,mata telinga mendengarapa habis anggaranbetultidak,"['mata', 'telinga', 'mendengarapa', 'habis', 'anggaranbetultidak']",2
2025-05-06 05:26:39,muak dengar narasumber,"['muak', 'dengar', 'narasumber']",2
2025-05-06 05:25:44,lempar batu out of contek konteks dihandel peran konteks wacana tindak sakit sebar assessment assessment,"['lempar', 'batu', 'out', 'of', 'contek', 'konteks', 'dihandel', 'peran', 'konteks', 'wacana', 'tindak', 'sakit', 'sebar', 'assessment', 'assessment']",1
2025-05-06 05:23:43,kosong nyaring bunyi manusiaquot nyinyir karyangomong ngalahin profesorbeda erti situasi timpa gen zbyk angkat tangan tangan nakalkarna bakti tuamaju,"['kosong', 'nyaring', 'bunyi', 'manusiaquot', 'nyinyir', 'karyangomong', 'ngalahin', 'profesorbeda', 'erti', 'situasi', 'timpa', 'gen', 'zbyk', 'angkat', 'tangan', 'tangan', 'nakalkarna', 'bakti', 'tuamaju']",2
2025-05-06 05:23:41,teoringmng,['teoringmng'],2
2025-05-06 05:22:37,orangorang bijak omonomon,"['orangorang', 'bijak', 'omonomon']",1
2025-05-06 05:22:24,,[],1
2025-05-06 05:21:43,woy ledek silah inspeksi dadak paham,"['woy', 'ledek', 'silah', 'inspeksi', 'dadak', 'paham']",2
2025-05-06 05:21:33,perintah pusat anugrah organisasi retorika kuasa atur butuh jago,"['perintah', 'pusat', 'anugrah', 'organisasi', 'retorika', 'kuasa', 'atur', 'butuh', 'jago']",2
2025-05-06 05:21:04,,[],2
2025-05-06 05:18:44,hrnya tekniskrj becus jlnan emis pank bgal judi online narkotika minum keras geng motor game legrndmakin disdik dinsos jlkan krja noooool,"['hrnya', 'tekniskrj', 'becus', 'jlnan', 'emis', 'pank', 'bgal', 'judi', 'online', 'narkotika', 'minum', 'keras', 'geng', 'motor', 'game', 'legrndmakin', 'disdik', 'dinsos', 'jlkan', 'krja', 'noooool']",2
2025-05-06 05:18:19,halo netijen simak narasi narasi buruk ikutin chennel kemburpakuan,"['halo', 'netijen', 'simak', 'narasi', 'narasi', 'buruk', 'ikutin', 'chennel', 'kemburpakuan']",1
2025-05-06 05:17:45,batik coklat mudah lapangankarena lampau batas kasihan tuany,"['batik', 'coklat', 'mudah', 'lapangankarena', 'lampau', 'batas', 'kasihan', 'tuany']",1
2025-05-06 05:17:37,krusial nar sum andaanda laku krisis remaha derajat extra ordinary reaksi sodor dengar simpang sata sense of crysis nasib jejal diskusi seminar,"['krusial', 'nar', 'sum', 'andaanda', 'laku', 'krisis', 'remaha', 'derajat', 'extra', 'ordinary', 'reaksi', 'sodor', 'dengar', 'simpang', 'sata', 'sense', 'of', 'crysis', 'nasib', 'jejal', 'diskusi', 'seminar']",2
2025-05-06 05:16:26,kompas suka giring opini wooy tarik konsep guru sanggup bahaya jam gaul gaul kendali gaul dewat tujuanya hancur,"['kompas', 'suka', 'giring', 'opini', 'wooy', 'tarik', 'konsep', 'guru', 'sanggup', 'bahaya', 'jam', 'gaul', 'gaul', 'kendali', 'gaul', 'dewat', 'tujuanya', 'hancur']",2
2025-05-06 05:15:16,,[],2
2025-05-06 05:15:06,kompas tv arah benci arah panggil pojok rating yah,"['kompas', 'tv', 'arah', 'benci', 'arah', 'panggil', 'pojok', 'rating', 'yah']",2
2025-05-06 05:13:38,gembleng paham kadang over akting langgar langgar suruh,"['gembleng', 'paham', 'kadang', 'over', 'akting', 'langgar', 'langgar', 'suruh']",1
2025-05-06 05:13:32,plok undang undang digawe hente,"['plok', 'undang', 'undang', 'digawe', 'hente']",2
2025-05-06 05:13:16,sekang,['sekang'],2
2025-05-06 05:13:11,cair,['cair'],2
2025-05-06 05:12:22,fokus perintah tugas gur,"['fokus', 'perintah', 'tugas', 'gur']",2
2025-05-06 05:10:01,praktik,['praktik'],2
2025-05-06 05:09:49,teliti rekomendasi laksana nihil,"['teliti', 'rekomendasi', 'laksana', 'nihil']",2
2025-05-06 05:09:44,alami pinter,"['alami', 'pinter']",2
2025-05-06 05:09:39,narasumber,['narasumber'],2
2025-05-06 05:09:08,percaya ngapangapain,"['percaya', 'ngapangapain']",2
2025-05-06 05:08:42,busa sumpal komentator,"['busa', 'sumpal', 'komentator']",1
2025-05-06 05:08:25,,[],2
2025-05-06 05:08:02,korban tawuranbegalgeng motor perhati perintah koar jelek evaluasi rusak pesantren kesana bully level pesantren lainlain gampang praktik lapang menyelsaikan niat kembang,"['korban', 'tawuranbegalgeng', 'motor', 'perhati', 'perintah', 'koar', 'jelek', 'evaluasi', 'rusak', 'pesantren', 'kesana', 'bully', 'level', 'pesantren', 'lainlain', 'gampang', 'praktik', 'lapang', 'menyelsaikan', 'niat', 'kembang']",1
2025-05-06 05:07:10,kuntul kuda,"['kuntul', 'kuda']",2
2025-05-06 05:07:00,jenguk ugd kantor polisi kamar mayat,"['jenguk', 'ugd', 'kantor', 'polisi', 'kamar', 'mayat']",2
2025-05-06 05:04:39,,[],1
2025-05-06 05:03:39,ajh ituh korban pedator,"['ajh', 'ituh', 'korban', 'pedator']",2
2025-05-06 05:02:41,teruusss atur tumpang tindih penjara anggap terima,"['teruusss', 'atur', 'tumpang', 'tindih', 'penjara', 'anggap', 'terima']",2
2025-05-06 05:02:11,dampak tinjau lokasi,"['dampak', 'tinjau', 'lokasi']",2
2025-05-06 05:01:11,langkah lantar amen tri perempuan tri sosial menikirkan habis,"['langkah', 'lantar', 'amen', 'tri', 'perempuan', 'tri', 'sosial', 'menikirkan', 'habis']",2
2025-05-06 05:00:29,salah ekonomi kasih sayang ortunya butuh kasih sayang soluasinya ortunya mapan ekonomi belai kasih sayang pengawasaan ketat ortunya,"['salah', 'ekonomi', 'kasih', 'sayang', 'ortunya', 'butuh', 'kasih', 'sayang', 'soluasinya', 'ortunya', 'mapan', 'ekonomi', 'belai', 'kasih', 'sayang', 'pengawasaan', 'ketat', 'ortunya']",2
2025-05-06 05:00:17,teliti tindak untung teliti proyek penilitian giat olah fisik,"['teliti', 'tindak', 'untung', 'teliti', 'proyek', 'penilitian', 'giat', 'olah', 'fisik']",1
2025-05-06 04:59:58,inti pihakquot kait ngurusken,"['inti', 'pihakquot', 'kait', 'ngurusken']",2
2025-05-06 04:59:34,ahhh liyer ngadenge dokter mh pokonamah,"['ahhh', 'liyer', 'ngadenge', 'dokter', 'mh', 'pokonamah']",2
2025-05-06 04:57:51,kolaborasi guru dinas sosial psikolog polisi,"['kolaborasi', 'guru', 'dinas', 'sosial', 'psikolog', 'polisi']",1
2025-05-06 04:57:25,kalang kontra perintah zero aksi,"['kalang', 'kontra', 'perintah', 'zero', 'aksi']",2
2025-05-06 04:56:08,bnyak cocok tawur lempar kerumun,"['bnyak', 'cocok', 'tawur', 'lempar', 'kerumun']",2
2025-05-06 04:55:43,aduh,['aduh'],2
2025-05-06 04:54:26,kapasitaskepandaian tunggu arah lambat lanjur preman,"['kapasitaskepandaian', 'tunggu', 'arah', 'lambat', 'lanjur', 'preman']",1
2025-05-06 04:54:15,bos selagi ribet bahas gebrak,"['bos', 'selagi', 'ribet', 'bahas', 'gebrak']",2
2025-05-06 04:52:49,wi wok tok teriak teriak doank,"['wi', 'wok', 'tok', 'teriak', 'teriak', 'doank']",2
2025-05-06 04:51:43,teriak teriak berat perintah titip,"['teriak', 'teriak', 'berat', 'perintah', 'titip']",2
2025-05-06 04:51:13,suka hantar bijak tawurandari penjara akibat,"['suka', 'hantar', 'bijak', 'tawurandari', 'penjara', 'akibat']",1
2025-05-06 04:49:49,klau mudah f lapang jngan klau sd tindak,"['klau', 'mudah', 'f', 'lapang', 'jngan', 'klau', 'sd', 'tindak']",2
2025-05-06 04:48:50,da bos,"['da', 'bos']",2
2025-05-06 04:48:47,kaji exsekusi beru generaai hilang wacana mampusanggup,"['kaji', 'exsekusi', 'beru', 'generaai', 'hilang', 'wacana', 'mampusanggup']",2
2025-05-06 04:48:19,cinta tanah air rampas latih begal,"['cinta', 'tanah', 'air', 'rampas', 'latih', 'begal']",1
2025-05-06 04:47:56,kpaibp milik kajianatau pakar kaji hadir lapang geng motor hilang nyawapasilitas ganggu aman,"['kpaibp', 'milik', 'kajianatau', 'pakar', 'kaji', 'hadir', 'lapang', 'geng', 'motor', 'hilang', 'nyawapasilitas', 'ganggu', 'aman']",2
2025-05-06 04:47:02,sia mh goblok bari hnteu becus ngrus,"['sia', 'mh', 'goblok', 'bari', 'hnteu', 'becus', 'ngrus']",2
2025-05-06 04:46:46,dislike banyakkk biyar kapok undang,"['dislike', 'banyakkk', 'biyar', 'kapok', 'undang']",2
2025-05-06 04:46:45,busa kemu bijak serah,"['busa', 'kemu', 'bijak', 'serah']",1
2025-05-06 04:45:44,aksi,['aksi'],2
2025-05-06 04:44:30,titip senang tolak laku sebagsi dprkpai pakar parah narkotika banyakyg geng motor kriminal nothing,"['titip', 'senang', 'tolak', 'laku', 'sebagsi', 'dprkpai', 'pakar', 'parah', 'narkotika', 'banyakyg', 'geng', 'motor', 'kriminal', 'nothing']",1
2025-05-06 04:42:59,lahir,['lahir'],2
2025-05-06 04:42:34,bodoh dfinisi bedaharusnya cek laindan konfigurasi nyadisisi budaya,"['bodoh', 'dfinisi', 'bedaharusnya', 'cek', 'laindan', 'konfigurasi', 'nyadisisi', 'budaya']",2
2025-05-06 04:42:30,halah nggedabrusss cek lokasi enjoy,"['halah', 'nggedabrusss', 'cek', 'lokasi', 'enjoy']",2
2025-05-06 04:41:20,hitung hitung pondok,"['hitung', 'hitung', 'pondok']",2
2025-05-06 04:40:17,ngabaracot,['ngabaracot'],2
2025-05-06 04:39:09,nginap tinjau aksi kocak kocak,"['nginap', 'tinjau', 'aksi', 'kocak', 'kocak']",2
2025-05-06 04:39:05,bekomentar ajak komunikasi it usia umur lbih umur it komunikasi arah dengar tindak,"['bekomentar', 'ajak', 'komunikasi', 'it', 'usia', 'umur', 'lbih', 'umur', 'it', 'komunikasi', 'arah', 'dengar', 'tindak']",2
2025-05-06 04:38:50,uini tugas jnagan kpaingaapin ihat dna gembell narkotika iumlahnaybisa uta oranguntung perhati bubar memsng siksa dichina latih gininegara itujadi maju,"['uini', 'tugas', 'jnagan', 'kpaingaapin', 'ihat', 'dna', 'gembell', 'narkotika', 'iumlahnaybisa', 'uta', 'oranguntung', 'perhati', 'bubar', 'memsng', 'siksa', 'dichina', 'latih', 'gininegara', 'itujadi', 'maju']",1
2025-05-06 04:38:48,melulu sich aksi banyaknkalinyang melulu,"['melulu', 'sich', 'aksi', 'banyaknkalinyang', 'melulu']",2
2025-05-06 04:38:28,elitquot numpang tenar,"['elitquot', 'numpang', 'tenar']",1
2025-05-06 04:37:30,takut bully mangka menayangkal,"['takut', 'bully', 'mangka', 'menayangkal']",2
2025-05-06 04:37:23,inti,['inti'],1
2025-05-06 04:37:12,setinggitingginya,['setinggitingginya'],2
2025-05-06 04:36:34,bebek gibernur macan bebek wek wek wek wek ekskusi terkam,"['bebek', 'gibernur', 'macan', 'bebek', 'wek', 'wek', 'wek', 'wek', 'ekskusi', 'terkam']",2
2025-05-06 04:34:56,bodo,['bodo'],1
2025-05-06 04:34:50,sungguh,['sungguh'],2
2025-05-27 06:58:46,,[],2
2025-05-25 22:28:17,sepi,['sepi'],2
2025-05-25 07:49:41,may males,"['may', 'males']",2
2025-05-25 04:43:23,hebatindonesia emas terwujut,"['hebatindonesia', 'emas', 'terwujut']",1
2025-05-25 04:19:12,bagus anaknakal atur melaksanakannyapoko e keren markotop,"['bagus', 'anaknakal', 'atur', 'melaksanakannyapoko', 'e', 'keren', 'markotop']",1
2025-05-25 03:09:58,,[],2
2025-05-24 22:38:50,emas wujud emas,"['emas', 'wujud', 'emas']",2
2025-05-24 15:48:28,bnaget,['bnaget'],2
2025-05-24 13:46:43,nyalon,['nyalon'],2
2025-05-24 06:45:52,gaji rendah,"['gaji', 'rendah']",2
2025-05-23 18:37:55,komenya normaldan manfaat aplikasi kandang monyetd jirr sngemesvm ngehuhat,"['komenya', 'normaldan', 'manfaat', 'aplikasi', 'kandang', 'monyetd', 'jirr', 'sngemesvm', 'ngehuhat']",2
2025-05-23 12:39:41,keinget dediphobia,"['keinget', 'dediphobia']",2
2025-05-22 17:00:31,,[],2
2025-05-22 07:20:04,dewasa,['dewasa'],2
2025-05-22 05:37:29,main ml,"['main', 'ml']",2
2025-05-22 01:20:00,apaapa,['apaapa'],2
2025-05-21 21:53:56,iebih lan jutkan macan asia,"['iebih', 'lan', 'jutkan', 'macan', 'asia']",2
2025-05-21 17:40:18,yah bagan lagu lagu benci negeri politis benci perintah berkoarkoar perilaku jahat rintang harap citacita korban kejut benci negeri,"['yah', 'bagan', 'lagu', 'lagu', 'benci', 'negeri', 'politis', 'benci', 'perintah', 'berkoarkoar', 'perilaku', 'jahat', 'rintang', 'harap', 'citacita', 'korban', 'kejut', 'benci', 'negeri']",2
2025-05-21 16:52:18,untung putus,"['untung', 'putus']",2
2025-05-21 14:20:05,takut manja,"['takut', 'manja']",2
2025-05-21 12:50:37,mantap raja sunda yes,"['mantap', 'raja', 'sunda', 'yes']",2
2025-05-20 20:16:46,selamat emas jiwa perilaku tata rapi tanda tanda,"['selamat', 'emas', 'jiwa', 'perilaku', 'tata', 'rapi', 'tanda', 'tanda']",1
2025-05-20 08:10:53,teriak teriak pike butuh panggung butuh panggung pansos ladenin panggung,"['teriak', 'teriak', 'pike', 'butuh', 'panggung', 'butuh', 'panggung', 'pansos', 'ladenin', 'panggung']",1
2025-05-19 12:13:19,skenario lord rangga,"['skenario', 'lord', 'rangga']",2
2025-05-19 06:42:47,pinjem,['pinjem'],2
2025-05-17 13:39:41,dimasukin militerrrr cowok,"['dimasukin', 'militerrrr', 'cowok']",2
2025-05-17 06:22:45,,[],2
2025-05-17 05:51:35,kunci menang pulau,"['kunci', 'menang', 'pulau']",2
2025-05-16 23:31:10,cepat alih negeri bosan bodoh,"['cepat', 'alih', 'negeri', 'bosan', 'bodoh']",2
2025-05-16 21:39:44,haru,['haru'],1
2025-05-16 15:25:19,,[],2
2025-05-16 02:06:36,bahaya langgar pulang garagara betah,"['bahaya', 'langgar', 'pulang', 'garagara', 'betah']",1
2025-05-15 07:48:29,pulang,['pulang'],2
2025-05-14 23:13:09,jawajawajawa,['jawajawajawa'],2
2025-05-14 12:45:12,wilayah wkwkwwkwk,"['wilayah', 'wkwkwwkwk']",2
2025-05-14 12:44:53,intik benalu menghalanghalangi bijak numpang viral,"['intik', 'benalu', 'menghalanghalangi', 'bijak', 'numpang', 'viral']",1
2025-05-14 04:55:39,saudara saudara,"['saudara', 'saudara']",1
2025-05-14 02:56:49,bahan timbang mayoritas perhati ortunya dicukupin lingkung pranikah calon pasang suami istri meni tau diadain depok,"['bahan', 'timbang', 'mayoritas', 'perhati', 'ortunya', 'dicukupin', 'lingkung', 'pranikah', 'calon', 'pasang', 'suami', 'istri', 'meni', 'tau', 'diadain', 'depok']",1
2025-05-14 02:28:39,jamin takut gizi pasu cadang,"['jamin', 'takut', 'gizi', 'pasu', 'cadang']",1
2025-05-13 16:41:54,cuan,['cuan'],2
2025-05-13 14:31:12,,[],1
2025-05-13 12:02:16,bagusss bangettttt,"['bagusss', 'bangettttt']",1
2025-05-13 00:56:24,betah tentusaja,"['betah', 'tentusaja']",1
2025-05-12 23:54:46,bagus masiii panas dinginheran,"['bagus', 'masiii', 'panas', 'dinginheran']",1
2025-05-12 22:49:30,hebat nyongcolangteraskeun,"['hebat', 'nyongcolangteraskeun']",1
2025-05-12 22:41:06,cerdas perhati kasih sayang,"['cerdas', 'perhati', 'kasih', 'sayang']",2
2025-05-12 17:38:04,afk ampe lumut,"['afk', 'ampe', 'lumut']",2
2025-05-12 15:34:12,waspada boomerang,"['waspada', 'boomerang']",2
2025-05-12 15:32:21,impi salah bnaget mreka lngsung angkat tntra,"['impi', 'salah', 'bnaget', 'mreka', 'lngsung', 'angkat', 'tntra']",1
2025-05-12 14:42:20,halo izin sharing alam pribadi eits giat cangkup osis kota oktober alhamdulillah giat ldks lumayan seru tegang lengkap premium wkwkwk jam enak bosan hp hp main situ situ bentuk supel osis diajarin yel yel lainlain pusing kasur jejer kasur lemari samping kasur kasur sebrang salah kena hukum wkwkwk atur lengkap snack mandi sholat tidur atur jaga bilik jaga gilir rekan dengar berita quotterus atur perhati bahagia gadgetquot jujur kangen seru temanteman pribadi,"['halo', 'izin', 'sharing', 'alam', 'pribadi', 'eits', 'giat', 'cangkup', 'osis', 'kota', 'oktober', 'alhamdulillah', 'giat', 'ldks', 'lumayan', 'seru', 'tegang', 'lengkap', 'premium', 'wkwkwk', 'jam', 'enak', 'bosan', 'hp', 'hp', 'main', 'situ', 'situ', 'bentuk', 'supel', 'osis', 'diajarin', 'yel', 'yel', 'lainlain', 'pusing', 'kasur', 'jejer', 'kasur', 'lemari', 'samping', 'kasur', 'kasur', 'sebrang', 'salah', 'kena', 'hukum', 'wkwkwk', 'atur', 'lengkap', 'snack', 'mandi', 'sholat', 'tidur', 'atur', 'jaga', 'bilik', 'jaga', 'gilir', 'rekan', 'dengar', 'berita', 'quotterus', 'atur', 'perhati', 'bahagia', 'gadgetquot', 'jujur', 'kangen', 'seru', 'temanteman', 'pribadi']",2
